Country,State,City,Organization,lastupdate,Avg,Max,Min,Pollutant_Name,Predominant_Parameter,AQI_Value
India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",14-09-2021 10:00,29,52,5,CO,PM10,106
India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",14-09-2021 10:00,3,31,2,OZONE,PM10,106
India,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",14-09-2021 10:00,20,36,9,PM2.5,PM10,167
India,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",14-09-2021 10:00,167,266,35,PM10,PM10,167
India,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",14-09-2021 10:00,18,20,17,SO2,PM10,167
India,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",14-09-2021 10:00,18,72,12,CO,PM10,167
India,Jammu & Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",14-09-2021 10:00,NA,NA,NA,OZONE,PM10,167
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",14-09-2021 10:00,NA,NA,NA,OZONE,,
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",14-09-2021 10:00,26,34,20,PM2.5,PM10,28
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",14-09-2021 10:00,28,39,19,PM10,PM10,28
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",14-09-2021 10:00,10,11,10,NO2,PM10,28
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",14-09-2021 10:00,1,2,1,NH3,PM10,28
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",14-09-2021 10:00,7,8,6,SO2,PM10,28
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",14-09-2021 10:00,25,25,17,CO,PM10,28
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",14-09-2021 10:00,12,15,9,OZONE,PM10,28
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-09-2021 10:00,28,38,20,PM2.5,PM10,44
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-09-2021 10:00,44,50,39,PM10,PM10,44
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-09-2021 10:00,11,11,10,SO2,PM10,44
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-09-2021 10:00,34,111,8,CO,PM10,44
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",14-09-2021 10:00,4,6,3,OZONE,PM10,44
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",14-09-2021 10:00,39,39,38,PM2.5,PM10,46
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",14-09-2021 10:00,46,61,34,PM10,PM10,46
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",14-09-2021 10:00,1,1,1,NH3,PM10,46
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",14-09-2021 10:00,3,5,1,SO2,PM10,46
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",14-09-2021 10:00,9,12,7,CO,PM10,46
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",14-09-2021 10:00,4,11,3,OZONE,PM10,46
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",14-09-2021 10:00,31,45,21,PM2.5,PM10,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",14-09-2021 10:00,38,54,24,PM10,PM10,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",14-09-2021 10:00,9,18,5,NO2,PM10,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",14-09-2021 10:00,8,15,6,NH3,PM10,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",14-09-2021 10:00,25,34,23,CO,PM10,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",14-09-2021 10:00,12,23,10,OZONE,PM10,38
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",14-09-2021 10:00,50,73,12,PM10,CO,102
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",14-09-2021 10:00,24,24,23,NO2,CO,102
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",14-09-2021 10:00,10,12,8,SO2,CO,102
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",14-09-2021 10:00,102,123,62,CO,CO,102
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-09-2021 10:00,21,35,11,PM2.5,PM10,34
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-09-2021 10:00,34,60,20,PM10,PM10,34
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-09-2021 10:00,11,19,6,NO2,PM10,34
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-09-2021 10:00,1,2,1,NH3,PM10,34
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-09-2021 10:00,10,11,9,SO2,PM10,34
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-09-2021 10:00,13,43,4,CO,PM10,34
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",14-09-2021 10:00,20,24,17,OZONE,PM10,34
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-09-2021 10:00,26,35,20,PM2.5,PM10,30
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-09-2021 10:00,30,48,18,PM10,PM10,30
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-09-2021 10:00,15,22,8,NO2,PM10,30
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-09-2021 10:00,2,2,2,NH3,PM10,30
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-09-2021 10:00,9,10,8,SO2,PM10,30
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-09-2021 10:00,15,25,8,CO,PM10,30
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",14-09-2021 10:00,9,26,7,OZONE,PM10,30
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-09-2021 10:00,30,48,22,PM2.5,PM10,30
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-09-2021 10:00,30,58,18,PM10,PM10,30
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-09-2021 10:00,10,20,5,NO2,PM10,30
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-09-2021 10:00,2,2,2,NH3,PM10,30
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-09-2021 10:00,8,9,7,SO2,PM10,30
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-09-2021 10:00,17,38,11,CO,PM10,30
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",14-09-2021 10:00,21,40,17,OZONE,PM10,30
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-09-2021 10:00,NA,NA,NA,NO2,,
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-09-2021 10:00,NA,NA,NA,NH3,,
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-09-2021 10:00,NA,NA,NA,CO,,
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",14-09-2021 10:00,NA,NA,NA,OZONE,,
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",14-09-2021 10:00,39,80,23,PM10,PM10,39
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",14-09-2021 10:00,23,24,21,NO2,PM10,39
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",14-09-2021 10:00,8,16,4,SO2,PM10,39
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",14-09-2021 10:00,26,43,18,CO,PM10,39
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-09-2021 10:00,17,28,8,PM2.5,PM10,63
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-09-2021 10:00,63,108,25,PM10,PM10,63
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-09-2021 10:00,35,47,23,NO2,PM10,63
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-09-2021 10:00,3,3,2,NH3,PM10,63
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-09-2021 10:00,5,6,5,SO2,PM10,63
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-09-2021 10:00,31,73,19,CO,PM10,63
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",14-09-2021 10:00,26,42,23,OZONE,PM10,63
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",14-09-2021 10:00,NA,NA,NA,NO2,,
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",14-09-2021 10:00,43,53,40,CO,,
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",14-09-2021 10:00,10,16,9,OZONE,,
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-09-2021 10:00,28,45,9,PM2.5,PM10,39
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-09-2021 10:00,39,49,32,PM10,PM10,39
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-09-2021 10:00,24,28,18,NO2,PM10,39
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-09-2021 10:00,3,5,2,NH3,PM10,39
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-09-2021 10:00,4,9,3,SO2,PM10,39
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-09-2021 10:00,18,62,14,CO,PM10,39
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",14-09-2021 10:00,9,28,8,OZONE,PM10,39
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",14-09-2021 10:00,NA,NA,NA,PM2.5,,
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",14-09-2021 10:00,NA,NA,NA,PM10,,
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",14-09-2021 10:00,NA,NA,NA,NO2,,
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",14-09-2021 10:00,NA,NA,NA,NH3,,
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",14-09-2021 10:00,NA,NA,NA,SO2,,
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",14-09-2021 10:00,30,31,28,CO,,
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",14-09-2021 10:00,8,25,8,OZONE,,
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-09-2021 10:00,16,22,13,PM2.5,NO2,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-09-2021 10:00,25,29,22,PM10,NO2,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-09-2021 10:00,25,26,23,NO2,NO2,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-09-2021 10:00,5,5,5,NH3,NO2,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-09-2021 10:00,3,6,1,SO2,NO2,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-09-2021 10:00,19,24,14,CO,NO2,25
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",14-09-2021 10:00,24,26,23,OZONE,NO2,25
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-09-2021 10:00,8,18,1,PM2.5,OZONE,18
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-09-2021 10:00,10,23,2,PM10,OZONE,18
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-09-2021 10:00,13,21,6,NO2,OZONE,18
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-09-2021 10:00,1,2,1,NH3,OZONE,18
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-09-2021 10:00,7,8,6,SO2,OZONE,18
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-09-2021 10:00,9,12,8,CO,OZONE,18
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14-09-2021 10:00,18,21,17,OZONE,OZONE,18
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",14-09-2021 10:00,11,26,1,PM2.5,PM10,16
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",14-09-2021 10:00,16,34,6,PM10,PM10,16
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",14-09-2021 10:00,9,13,7,NO2,PM10,16
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",14-09-2021 10:00,1,3,1,NH3,PM10,16
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",14-09-2021 10:00,2,3,1,SO2,PM10,16
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",14-09-2021 10:00,12,18,11,CO,PM10,16
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",14-09-2021 10:00,12,21,11,OZONE,PM10,16
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",14-09-2021 10:00,16,30,3,PM2.5,PM10,45
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",14-09-2021 10:00,45,101,20,PM10,PM10,45
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",14-09-2021 10:00,25,45,10,NO2,PM10,45
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",14-09-2021 10:00,4,5,2,NH3,PM10,45
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",14-09-2021 10:00,33,59,17,SO2,PM10,45
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",14-09-2021 10:00,8,19,1,CO,PM10,45
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",14-09-2021 10:00,14,21,12,OZONE,PM10,45
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-09-2021 10:00,13,27,5,PM2.5,PM10,26
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-09-2021 10:00,26,43,10,PM10,PM10,26
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-09-2021 10:00,13,23,1,NO2,PM10,26
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-09-2021 10:00,1,1,1,NH3,PM10,26
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-09-2021 10:00,4,5,4,SO2,PM10,26
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-09-2021 10:00,20,43,14,CO,PM10,26
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",14-09-2021 10:00,9,17,4,OZONE,PM10,26
India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",14-09-2021 10:00,27,37,14,PM10,OZONE,31
India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",14-09-2021 10:00,8,17,3,NO2,OZONE,31
India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",14-09-2021 10:00,NA,NA,NA,NH3,OZONE,31
India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",14-09-2021 10:00,3,12,1,CO,OZONE,31
India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",14-09-2021 10:00,31,44,16,OZONE,OZONE,31
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-09-2021 10:00,24,37,16,PM2.5,CO,43
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-09-2021 10:00,40,59,24,PM10,CO,43
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-09-2021 10:00,13,26,6,NO2,CO,43
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-09-2021 10:00,NA,NA,NA,NH3,CO,43
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-09-2021 10:00,37,44,31,SO2,CO,43
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-09-2021 10:00,43,44,42,CO,CO,43
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",14-09-2021 10:00,8,36,2,OZONE,CO,43
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-09-2021 10:00,4,8,1,PM2.5,CO,55
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-09-2021 10:00,21,38,2,PM10,CO,55
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-09-2021 10:00,3,7,1,NO2,CO,55
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-09-2021 10:00,2,4,1,NH3,CO,55
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-09-2021 10:00,18,22,16,SO2,CO,55
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-09-2021 10:00,55,63,50,CO,CO,55
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",14-09-2021 10:00,31,40,26,OZONE,CO,55
India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",14-09-2021 10:00,15,26,7,PM2.5,CO,37
India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",14-09-2021 10:00,12,18,9,PM10,CO,37
India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",14-09-2021 10:00,8,15,1,NO2,CO,37
India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",14-09-2021 10:00,5,8,3,NH3,CO,37
India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",14-09-2021 10:00,37,38,36,SO2,CO,37
India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",14-09-2021 10:00,37,46,35,CO,CO,37
India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",14-09-2021 10:00,10,12,2,OZONE,CO,37
India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",14-09-2021 10:00,6,16,2,PM2.5,OZONE,26
India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",14-09-2021 10:00,12,23,7,PM10,OZONE,26
India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",14-09-2021 10:00,3,12,1,NO2,OZONE,26
India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",14-09-2021 10:00,2,3,1,SO2,OZONE,26
India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",14-09-2021 10:00,5,111,2,CO,OZONE,26
India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",14-09-2021 10:00,26,27,26,OZONE,OZONE,26
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",14-09-2021 10:00,18,30,9,PM2.5,PM10,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",14-09-2021 10:00,31,38,20,PM10,PM10,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",14-09-2021 10:00,11,17,6,NO2,PM10,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",14-09-2021 10:00,2,3,1,NH3,PM10,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",14-09-2021 10:00,5,9,1,SO2,PM10,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",14-09-2021 10:00,13,27,1,CO,PM10,31
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",14-09-2021 10:00,12,28,8,OZONE,PM10,31
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",14-09-2021 10:00,11,21,4,PM2.5,PM10,27
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",14-09-2021 10:00,27,52,10,PM10,PM10,27
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",14-09-2021 10:00,20,29,13,NO2,PM10,27
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",14-09-2021 10:00,2,2,1,NH3,PM10,27
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",14-09-2021 10:00,8,9,6,SO2,PM10,27
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",14-09-2021 10:00,2,28,1,CO,PM10,27
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",14-09-2021 10:00,9,11,8,OZONE,PM10,27
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",14-09-2021 10:00,23,44,8,PM2.5,PM10,33
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",14-09-2021 10:00,33,44,22,PM10,PM10,33
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",14-09-2021 10:00,16,19,13,NO2,PM10,33
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",14-09-2021 10:00,NA,NA,NA,NH3,PM10,33
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",14-09-2021 10:00,23,26,19,SO2,PM10,33
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",14-09-2021 10:00,8,14,7,CO,PM10,33
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",14-09-2021 10:00,14,35,10,OZONE,PM10,33
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-09-2021 10:00,30,34,24,PM2.5,PM10,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-09-2021 10:00,35,43,31,PM10,PM10,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-09-2021 10:00,29,30,24,NO2,PM10,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-09-2021 10:00,5,5,4,NH3,PM10,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-09-2021 10:00,4,7,1,SO2,PM10,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-09-2021 10:00,20,29,15,CO,PM10,35
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",14-09-2021 10:00,5,12,2,OZONE,PM10,35
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",14-09-2021 10:00,5,10,2,PM10,CO,95
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",14-09-2021 10:00,4,14,1,NO2,CO,95
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",14-09-2021 10:00,2,2,2,NH3,CO,95
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",14-09-2021 10:00,28,30,27,SO2,CO,95
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",14-09-2021 10:00,95,100,92,CO,CO,95
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",14-09-2021 10:00,42,54,27,OZONE,CO,95
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-09-2021 10:00,41,53,20,PM2.5,PM10,59
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-09-2021 10:00,59,63,41,PM10,PM10,59
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-09-2021 10:00,19,20,17,NO2,PM10,59
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-09-2021 10:00,4,4,3,NH3,PM10,59
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-09-2021 10:00,2,4,1,SO2,PM10,59
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-09-2021 10:00,53,58,48,CO,PM10,59
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",14-09-2021 10:00,14,23,8,OZONE,PM10,59
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",14-09-2021 10:00,14,22,7,PM2.5,PM10,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",14-09-2021 10:00,16,31,9,PM10,PM10,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",14-09-2021 10:00,11,15,10,NO2,PM10,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",14-09-2021 10:00,3,3,2,NH3,PM10,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",14-09-2021 10:00,14,25,6,SO2,PM10,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",14-09-2021 10:00,11,16,6,CO,PM10,16
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",14-09-2021 10:00,13,30,1,OZONE,PM10,16
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",14-09-2021 10:00,42,43,40,PM2.5,CO,70
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",14-09-2021 10:00,37,54,29,PM10,CO,70
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",14-09-2021 10:00,19,19,19,NO2,CO,70
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",14-09-2021 10:00,3,3,3,NH3,CO,70
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",14-09-2021 10:00,NA,NA,NA,SO2,CO,70
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",14-09-2021 10:00,70,71,68,CO,CO,70
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",14-09-2021 10:00,40,41,38,OZONE,CO,70
